Winner,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
0.0,0.0,0.0,0.5,0.0,0.15277777777777773,0.18333333333333332,0.1384180790960452,0.13475177304964536,0.10222222222222223,0.05899705014749264,0.07132132132132132,0.07223942208462332,0.11111111111111112,0.05072463768115941,0.0,0.09016393442622951,0.0851063829787234,0.08333333333333334,0.08333333333333333,0.1425695230904744,0.11111111111111113,0.5321969696969698,0.125,0.15555555555555553,0.1875,0.3516666666666666,0.29584352078239606,0.3446327683615819,0.375,0.0,0.11683848797250862,0.12719298245614033,0.34,0.31666666666666665,0.07020757020757021,0.030812324929971987,0.0819672131147541,0.03333333333333333,0.09274755927475593,0.03260869565217391,0.0,0.25438596491228066,0.22916666666666666,0.023809523809523808,0.16666666666666666,0.11432009626955475,0.08606557377049182,0.3132075471698113,0.25,0.13978494623655913,0.2,0.47,0.26418439716312053,0.36606060606060614,0.16666666666666666,0.5224099099099099,0.3571428571428571,0.0,0.5,0.1,0.0,0.2222222222222222,0.5,0.2727272727272727,0.47368421052631593,0.36363636363636376,0.3666666666666666,0.0,0.125,0.0,0.17964071856287425,0.24896265560165975,0.01282051282051282,0.016129032258064516,0.01012373453318335,0.005668398677373641,0.22448979591836732,0.3157894736842105,0.01078167115902965,0.014285714285714287,0.0,0.0,0.0,0.0,0.0,0.03154263183834402,0.043349753694581286,0.37650602409638556,0.23076923076923078,0.0,0.0,0.0,0.06545114539504442,0.09720972097209721,0.125,0.0,0.024390243902439025,0.015463917525773195,0.04697986577181208,0.03125,0.003588516746411483,0.004076086956521738,1.0,0.75,0.13095238095238093,0.14900662251655628,0.0,0.034313725490196074,0.027559055118110236,0.0,0.0,0.11615044247787612,0.11428571428571428,0.7293233082706766,0.0,0.09574468085106384,0.24390243902439027,0.3574007220216607,0.24456521739130432,0.35714285714285715,0.05194805194805195,0.4766260162601626,0.06666666666666667,0.0,0.0,0.1,0.0,0.1111111111111111,0.0,0.1,0.5,0.42857142857142794,0.3666666666666666,0.44000000000000006,0.08695652173913038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.75,0.0,0.0,0.15104166666666666,0.1388888888888889,0.07768361581920903,0.06382978723404255,0.21629629629629626,0.1541297935103245,0.3303303303303303,0.2992776057791538,0.29069767441860467,0.19710144927536236,0.08333333333333333,0.07240437158469946,0.06914893617021277,0.2333333333333333,0.0,0.2820246633949919,0.21799516908212557,0.5293560606060607,0.16666666666666666,0.31666666666666665,0.453125,0.6475000000000001,0.31540342298288504,0.2556497175141243,0.5625,0.23076923076923078,0.18213058419243988,0.16666666666666663,0.32,0.26666666666666666,0.17918192918192916,0.15756302521008403,0.1598360655737705,0.16111111111111112,0.22105997210599723,0.22826086956521738,0.05555555555555555,0.2631578947368421,0.25,0.02976190476190476,0.041666666666666664,0.2370637785800241,0.2486338797814207,0.3462264150943396,0.020833333333333332,0.08064516129032258,0.06666666666666667,0.09666666666666668,0.27334515366430256,0.29030303030303023,0.38888888888888884,0.3949324324324325,0.3571428571428571,0.0,0.0,0.30000000000000004,0.36363636363636365,0.2222222222222222,0.0,0.4090909090909091,0.6842105263157898,0.7272727272727271,0.4666666666666667,0.3333333333333333,0.0,0.0,0.2896026129559064,0.2957374575631837,0.2424242424242425,0.17888563049853373,0.4291849882401064,0.37067891956885807,0.13358070500927643,0.14992025518341306,0.47071796128399895,0.45454545454545453,0.2727272727272727,0.16677567037279262,0.16407982261640802,0.20779220779220778,0.4545454545454545,0.4165061158654062,0.35038065382892963,0.2836801752464405,0.08391608391608393,0.13636363636363635,0.1090909090909091,0.2872727272727273,0.48144842534744353,0.46346452827100887,0.3125,0.23076923076923078,0.34146341463414637,0.2614807872539831,0.4270896888346553,0.3579545454545455,0.2847977381470204,0.21417984189723316,0.055096418732782364,0.06363636363636364,0.2788600288600288,0.20048163756773027,0.09090909090909093,0.20588235294117646,0.25554760200429494,0.215311004784689,0.18181818181818185,0.299577634754626,0.23766233766233766,0.5522898154477102,0.0,0.23210831721470018,0.3325942350332594,0.2934033475549721,0.33409090909090905,0.29993815708101423,0.35064935064935066,0.4782581916728258,0.06666666666666667,0.0,0.6666666666666666,0.2,0.18181818181818182,0.2222222222222222,0.0,0.4,0.36363636363636376,0.3809523809523805,0.4666666666666667,0.4800000000000001,0.13043478260869557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.75,0.0,0.0,0.1571969696969697,0.21666666666666667,0.19953775038520802,0.1885880077369439,0.2515151515151515,0.2039420756234916,0.22215397215397217,0.21953278919223193,0.351421188630491,0.2616600790513834,0.0909090909090909,0.043964232488822655,0.05125725338491296,0.19545454545454544,0.022727272727272728,0.3248395620989053,0.2826086956521739,0.6441115702479339,0.13636363636363635,0.13636363636363635,0.22159090909090914,0.3736363636363637,0.42842853967548333,0.4304057524396508,0.1875,0.7692307692307693,0.2614807872539831,0.23684210526315788,0.42727272727272725,0.3386363636363636,0.27372627372627373,0.23300229182582124,0.16244411326378538,0.1474747474747475,0.31095473564092807,0.283102766798419,0.0,0.43779904306220097,0.3806818181818182,0.06168831168831169,0.20454545454545456,0.3404988513291762,0.3289865871833085,0.33001715265866205,0.02272727272727273,0.40175953079178894,0.2727272727272727,0.26545454545454544,0.49838813668600895,0.6033057851239669,0.8888888888888888,0.5464066339066339,0.7857142857142857,0.0,0.0,0.1,0.5454545454545454,0.4444444444444444,0.5,0.5454545454545454,0.42105263157894735,0.36363636363636376,0.2666666666666667,0.0,0.0625,0.0,0.502994011976048,0.4293222683264178,0.23247863247863246,0.1935483870967742,0.572403449568804,0.3986773736419461,0.36326530612244895,0.4187134502923977,0.6273135669362084,0.5257142857142857,0.06666666666666667,0.2690647482014388,0.21463414634146344,0.19999999999999998,0.13333333333333333,0.584852965335962,0.4377011494252873,0.2204819277108434,0.18461538461538463,0.7277777777777776,0.4088888888888889,0.29466666666666674,0.6515194015895278,0.5726972697269727,0.3125,0.38461538461538464,0.2552845528455285,0.2,0.338255033557047,0.24583333333333332,0.46818181818181814,0.28315217391304337,0.08484848484848484,0.08666666666666667,0.4923280423280423,0.29403973509933773,0.26666666666666666,0.20359477124183006,0.23884514435695536,0.07017543859649122,0.0,0.4661504424778762,0.28857142857142853,0.42005012531328323,0.2619047619047619,0.2595744680851064,0.35772357723577236,0.28086642599277983,0.5006521739130434,0.35646258503401357,0.7012987012987013,0.7185636856368564,0.4666666666666667,0.0,0.0,0.7000000000000001,0.18181818181818182,0.1111111111111111,0.0,0.5,0.22727272727272707,0.2380952380952377,0.19999999999999996,0.5600000000000002,0.4347826086956521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.25,0.0,0.0,0.05059523809523809,0.06666666666666667,0.03631961259079903,0.030395136778115502,0.032380952380952385,0.02654867256637168,0.17374517374517376,0.16806722689075632,0.06275378368401624,0.053416149068322975,0.0,0.04215456674473069,0.0364741641337386,0.1857142857142857,0.0,0.07118589225044492,0.07142857142857144,0.6412337662337663,0.17857142857142858,0.18095238095238095,0.2410714285714286,0.20285714285714285,0.12469437652811735,0.14366424535916061,0.25,0.23076923076923078,0.07658321060382914,0.06390977443609022,0.12,0.10714285714285715,0.03035060177917321,0.014405762304921967,0.05620608899297424,0.060317460317460325,0.04004781829049611,0.034161490683229816,0.0,0.07518796992481203,0.0625,0.01020408163265306,0.21428571428571427,0.04951005673027334,0.045667447306791564,0.2770889487870621,0.21428571428571427,0.027649769585253454,0.05714285714285714,0.2857142857142857,0.14741641337386016,0.23896103896103896,0.09722222222222221,0.2536679536679537,0.07142857142857142,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0,0.18181818181818182,0.6315789473684208,0.5454545454545454,0.4666666666666667,0.0,0.1875,0.0,0.06448641179180102,0.05872965209064794,0.2169625246548324,0.173697270471464,0.19927316777710483,0.14592493005341378,0.130298273155416,0.15654520917678813,0.21418204437072352,0.17032967032967034,0.3076923076923077,0.2689540675152186,0.24390243902439024,0.03296703296703297,0.15384615384615385,0.2104864086135649,0.16309208033345962,0.2701575532900834,0.0,0.02564102564102564,0.030769230769230774,0.15384615384615385,0.23619951810695153,0.2165755037042166,0.4375,0.15384615384615385,0.043151969981238276,0.03568596352101505,0.18069179143004646,0.1298076923076923,0.08943687891056314,0.08716555183946487,0.06526806526806526,0.05384615384615385,0.10012210012210011,0.0901681100356597,0.0,0.1346153846153846,0.1992731677771048,0.14170040485829957,0.0,0.10262083049693672,0.09890109890109891,0.6350491613649507,0.1098901098901099,0.32405891980360074,0.2626641651031895,0.25992779783393505,0.1108695652173913,0.11355311355311355,0.2987012987012987,0.34823848238482386,0.13333333333333333,0.0,0.0,0.5,0.4545454545454546,0.0,0.5,0.55,0.5909090909090913,0.6190476190476186,0.6,0.31999999999999995,0.5652173913043477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.08333333333333333,0.0,0.1176470588235294,0.1568627450980392,0.21236291126620138,0.18523153942428033,0.15032679738562088,0.10098906819364913,0.1947535771065183,0.18757967583318158,0.22283021735826114,0.14373401534526856,0.1372549019607843,0.10221793635486982,0.10513141426783482,0.05882352941176471,0.08823529411764706,0.22838807097017744,0.18968456947996584,0.5762032085561497,0.07352941176470588,0.12156862745098038,0.15441176470588236,0.23176470588235296,0.25844959010499063,0.22997673645729472,0.25,0.6153846153846154,0.17707701637355971,0.18421052631578946,0.33176470588235296,0.2617647058823529,0.15987933634992457,0.15570934256055366,0.2324011571841851,0.22091503267973858,0.2195422101895151,0.2436061381074169,0.43137254901960786,0.2662538699690402,0.26838235294117646,0.14285714285714285,0.0,0.23508175833510303,0.2680810028929604,0.45860155382907875,0.1176470588235294,0.1859582542694497,0.21176470588235297,0.32,0.3251981643721317,0.41925133689839567,0.5694444444444444,0.4517090620031796,0.21428571428571427,0.0,0.5,0.30000000000000004,0.36363636363636365,0.0,0.0,0.4090909090909091,0.5263157894736845,0.5454545454545454,0.4666666666666667,0.0,0.25,0.0,0.2385997236296638,0.23364187679540374,0.23274161735700197,0.18734491315136478,0.5498831876784633,0.4042731005414047,0.195447409733124,0.18893387314439944,0.6323864814430852,0.5302197802197801,0.15384615384615385,0.20171555063641394,0.20075046904315197,0.0824175824175824,0.07692307692307693,0.5327368540774159,0.38923834785903755,0.16797961075069512,0.08875739644970415,0.1923076923076923,0.13333333333333333,0.2569230769230769,0.5601467256446219,0.4483832998684484,0.25,0.5384615384615385,0.2692307692307692,0.20103092783505153,0.2891068662880743,0.1923076923076923,0.30516194331983804,0.2197951505016722,0.14102564102564102,0.12307692307692308,0.3014346764346765,0.18835965359144163,0.3076923076923077,0.30354449472096534,0.38794669897032097,0.35425101214574906,0.038461538461538464,0.31807351940095313,0.23214285714285712,0.517061885482938,0.09615384615384615,0.22094926350245503,0.300187617260788,0.23535129130797003,0.3522993311036789,0.29042386185243324,0.8961038961038962,0.4897852824682093,0.13333333333333333,0.0,0.6666666666666666,0.7000000000000001,0.9090909090909092,0.0,0.0,0.9500000000000001,0.5454545454545454,0.5714285714285712,0.4666666666666667,1.0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.41666666666666663,0.0,0.16666666666666666,0.22222222222222227,0.12052730696798496,0.11347517730496454,0.2548148148148149,0.2753195673549656,0.23273273273273276,0.19951840385276923,0.3008900373241459,0.24444444444444444,0.07407407407407407,0.14025500910746813,0.17257683215130024,0.14444444444444446,0.0,0.3105154985109685,0.3107890499194847,0.6856060606060606,0.027777777777777776,0.14814814814814814,0.10416666666666667,0.1477777777777778,0.3300733496332518,0.3163841807909604,0.3125,0.15384615384615385,0.10309278350515463,0.09649122807017543,0.21333333333333332,0.19444444444444445,0.15791615791615793,0.11391223155929038,0.051001821493624776,0.0617283950617284,0.15992561599256158,0.12439613526570048,0.2222222222222222,0.4385964912280702,0.3194444444444444,0.015873015873015872,0.0,0.1825110308864822,0.157559198542805,0.34213836477987425,0.027777777777777776,0.05017921146953405,0.08888888888888889,0.19444444444444445,0.2202521670606777,0.2181818181818182,0.2638888888888889,0.38370870870870866,0.07142857142857142,0.0,0.0,0.2,0.36363636363636365,0.1111111111111111,0.0,0.3181818181818182,0.7894736842105265,0.6818181818181821,0.7733333333333333,0.0,0.25,0.0,0.14770459081836332,0.17980636237897651,0.4914529914529915,0.44892473118279563,0.14960629921259844,0.12690914816564322,0.6020408163265306,0.722222222222222,0.35399820305480684,0.5107142857142857,0.375,0.1258992805755395,0.12601626016260165,0.33333333333333326,0.0,0.300312140627567,0.3415435139573071,0.5406626506024096,0.11538461538461539,0.5,0.3222222222222222,0.4108333333333333,0.5295309334580023,0.7182718271827182,0.4375,0.07692307692307693,0.1321138211382114,0.12113402061855669,0.31319910514541394,0.265625,0.09330143540669855,0.06657608695652172,0.032828282828282825,0.037500000000000006,0.11044973544973542,0.08774834437086092,0.08333333333333333,0.017156862745098037,0.022965879265091863,0.0,0.0,0.11200221238938055,0.09404761904761903,0.6253132832080199,0.05952380952380952,0.04787234042553192,0.04065040650406504,0.059566787003610115,0.12744565217391304,0.12244897959183673,0.2987012987012987,0.30024841915085826,0.3333333333333333,0.0,0.0,0.2,0.8181818181818182,0.0,0.0,0.55,0.5454545454545454,0.6666666666666665,0.8333333333333334,0.64,0.4347826086956521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.5833333333333333,0.0,0.15530303030303028,0.16666666666666666,0.14791987673343604,0.11025145067698258,0.4707070707070707,0.3660498793242156,0.19041769041769044,0.16887137630171686,0.5539112050739959,0.34703557312252964,0.24242424242424243,0.13859910581222057,0.15087040618955513,0.08181818181818183,0.0,0.5111362778406946,0.37681159420289856,0.5134297520661157,0.0,0.03636363636363636,0.06818181818181819,0.2727272727272727,0.48244054234274275,0.3389830508474576,0.4375,0.15384615384615385,0.3055295220243674,0.20095693779904308,0.2872727272727273,0.24090909090909093,0.35764235764235763,0.2750190985485103,0.02533532041728763,0.02626262626262627,0.3328261696462533,0.23616600790513834,0.12121212121212123,0.631578947368421,0.5852272727272727,0.012987012987012988,0.09090909090909093,0.3803741384968822,0.30923994038748137,0.2898799313893653,0.02272727272727273,0.20527859237536655,0.05454545454545454,0.05909090909090909,0.3994197292069632,0.32,0.3333333333333333,0.3934889434889435,0.07142857142857142,0.0,0.0,0.4,0.4545454545454546,0.0,0.0,0.4090909090909091,0.5789473684210527,0.49999999999999956,0.4666666666666667,0.0,0.5,0.0,0.25449101796407186,0.24896265560165975,0.13141025641025642,0.10887096774193548,0.21203599550056246,0.22768068020784127,0.2857142857142857,0.3289473684210526,0.21293800539083557,0.2714285714285714,0.375,0.2562949640287769,0.21341463414634146,0.10714285714285714,0.0,0.2385411532774766,0.25418719211822655,0.5436746987951807,0.0,0.29166666666666663,0.21666666666666667,0.31125,0.27395979429640016,0.3168316831683168,0.5,0.0,0.29268292682926833,0.18170103092783504,0.18791946308724833,0.1171875,0.20185406698564592,0.15998641304347822,0.06060606060606061,0.06875,0.16121031746031744,0.09933774834437084,0.0,0.3302696078431372,0.3858267716535433,0.1644736842105263,0.0,0.20658185840707965,0.16339285714285715,0.5150375939849624,0.044642857142857144,0.2792553191489362,0.2134146341463415,0.161101083032491,0.22866847826086956,0.20153061224489796,0.27272727272727276,0.4388550135501355,0.0,0.0,0.3333333333333333,0.1,0.5454545454545454,0.0,0.0,0.4,0.5,0.4761904761904754,0.4666666666666667,0.20000000000000007,0.7826086956521738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.3333333333333333,0.0,0.11979166666666666,0.16666666666666666,0.1228813559322034,0.12234042553191489,0.05,0.0331858407079646,0.6587837837837839,0.6114551083591332,0.20801033591731266,0.19782608695652174,0.0,0.028688524590163935,0.031914893617021274,0.55,0.25,0.19828237070592677,0.21195652173913043,0.684659090909091,0.25,0.3833333333333333,0.609375,0.6075,0.3612469437652811,0.4350282485875706,0.25,0.0,0.03608247422680412,0.039473684210526314,0.23,0.15000000000000002,0.03205128205128205,0.02310924369747899,0.020491803278688527,0.02777777777777778,0.05125523012552301,0.043478260869565216,0.0,0.09210526315789473,0.09375,0.0,0.0,0.05324909747292419,0.04918032786885246,0.4254716981132075,0.0625,0.12903225806451613,0.15000000000000002,0.3325,0.11968085106382978,0.17454545454545456,0.125,0.410472972972973,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.18181818181818182,0.7894736842105265,0.6363636363636362,1.0,0.3333333333333333,0.0,0.0,0.0688622754491018,0.08298755186721991,0.2564102564102564,0.27419354838709675,0.04724409448818898,0.052905054322153984,0.3877551020408163,0.48245614035087714,0.15094339622641512,0.28214285714285714,0.0,0.09442446043165464,0.0975609756097561,0.39285714285714285,0.0,0.1330704780680138,0.1832512315270936,0.8486445783132531,0.23076923076923078,0.3125,0.23333333333333334,0.76625,0.2604020570359981,0.4194419441944194,0.4375,0.07692307692307693,0.07621951219512195,0.08891752577319587,0.287751677852349,0.28125,0.06414473684210525,0.04993206521739129,0.28030303030303033,0.275,0.10615079365079365,0.10554635761589402,0.125,0.11580882352941176,0.14468503937007873,0.03289473684210526,0.0,0.11034292035398231,0.11517857142857142,0.5488721804511277,0.08928571428571429,0.03191489361702128,0.09146341463414635,0.27075812274368233,0.15040760869565215,0.19387755102040816,0.2337662337662338,0.4694275067750678,0.4,1.0,0.0,0.1,0.36363636363636365,0.1111111111111111,0.0,0.35000000000000003,0.5454545454545454,0.5714285714285712,0.6,0.16000000000000003,0.7391304347826086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.5,0.0,0.0,0.05654761904761905,0.05476190476190476,0.09685230024213073,0.05319148936170213,0.21174603174603174,0.12515802781289506,0.06756756756756757,0.07076514816452897,0.26762643041712814,0.1372670807453416,0.19047619047619047,0.030444964871194375,0.031914893617021274,0.03571428571428572,0.0,0.2340236207733376,0.13716356107660455,0.4285714285714286,0.017857142857142856,0.11428571428571428,0.05357142857142857,0.11857142857142855,0.2362906042612644,0.15012106537530265,0.1875,0.5384615384615385,0.2488954344624448,0.2462406015037594,0.52,0.43214285714285716,0.25353218210361067,0.28811524609843936,0.021077283372365342,0.025396825396825397,0.2755528989838613,0.32065217391304346,0.09523809523809523,0.2932330827067669,0.32589285714285715,0.03571428571428571,0.0,0.29783393501805056,0.35304449648711944,0.4315363881401618,0.0,0.12442396313364057,0.15714285714285714,0.1407142857142857,0.31864235055724416,0.3631168831168831,0.38888888888888884,0.34377413127413137,0.07142857142857142,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.3181818181818182,0.5789473684210527,0.4545454545454546,0.9866666666666667,0.3333333333333333,0.0,0.0,0.15397775876817796,0.18968583283935977,0.30402930402930406,0.271889400921659,0.056725052225614664,0.04480734192590593,0.29737609329446063,0.3157894736842105,0.13284559106661536,0.1653061224489796,0.07142857142857142,0.08016443987667006,0.08013937282229965,0.20408163265306123,0.0,0.13123987889882419,0.13849401829697394,0.6204819277108434,0.26373626373626374,0.05952380952380952,0.07619047619047618,0.42857142857142855,0.19448340345956056,0.253053876816253,0.25,0.15384615384615385,0.045296167247386755,0.04860088365243004,0.29530201342281887,0.26785714285714285,0.04254955570745044,0.03610248447204968,0.1904761904761905,0.1857142857142857,0.07766439909297053,0.08656575212866602,0.14285714285714285,0.10294117647058823,0.11811023622047244,0.3383458646616541,0.07142857142857142,0.08106826801517068,0.08877551020408161,0.9215896885069818,0.05102040816326531,0.09118541033434652,0.13937282229965156,0.19030428055698814,0.11180124223602483,0.14480077745383865,0.12987012987012989,0.24622531939605105,0.06666666666666667,0.0,0.0,0.0,0.36363636363636365,0.1111111111111111,0.0,0.25,0.6363636363636367,0.714285714285714,0.9,0.7200000000000001,0.6521739130434783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.25,0.0,0.0,0.26041666666666663,0.36666666666666664,0.4406779661016949,0.44680851063829785,0.7911111111111111,0.8097345132743363,0.033783783783783786,0.015479876160990714,0.7855297157622739,0.5695652173913044,0.0,0.6721311475409837,0.776595744680851,0.0,0.0,0.8533408833522085,0.8188405797101449,0.6250000000000001,0.0,0.03333333333333333,0.0,0.0,0.7591687041564791,0.6440677966101694,0.0625,0.07692307692307693,1.0,1.0,0.98,0.9,0.9175824175824175,0.8655462184873949,0.04918032786885246,0.044444444444444446,0.9309623430962343,0.8695652173913043,0.3333333333333333,0.3684210526315789,0.3125,0.0,0.0,1.0,1.0000000000000002,0.36603773584905663,0.0,0.16129032258064516,0.2,0.415,1.0,0.9127272727272727,0.05555555555555556,0.4685810810810811,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.045454545454545456,0.5263157894736845,0.36363636363636376,0.2666666666666667,0.0,0.0625,0.0,0.14875512133627483,0.14326272111814814,0.4129554655870445,0.31918505942275044,0.2970220827659701,0.2831215970961887,0.18259935553168635,0.19759926131117264,0.39168676408001135,0.4736842105263157,0.2631578947368421,0.17152593714502082,0.15661103979460847,0.11278195488721804,0.21052631578947367,0.33638556717076074,0.3223230490018147,0.36937222574508555,0.26720647773279355,0.23245614035087714,0.16842105263157894,0.2805263157894737,0.3610147388105608,0.36534179733762845,0.25,0.38461538461538464,0.2374839537869063,0.20998372219207814,0.34864005651713176,0.28289473684210525,0.2175774364140015,0.18792906178489702,0.10526315789473686,0.14473684210526316,0.22598162071846284,0.19815266643429763,0.10526315789473684,0.1661506707946336,0.20596767509324493,0.18005540166204986,0.05263157894736842,0.23736609222170474,0.21766917293233085,0.6173328056984566,0.35714285714285715,0.1175811870100784,0.1540436456996149,0.23541706251187539,0.2776887871853548,0.2925170068027211,0.49350649350649356,0.33604336043360433,0.0,1.0,0.0,0.4,0.5454545454545454,0.3333333333333333,0.0,0.7000000000000001,0.36363636363636376,0.42857142857142794,0.2666666666666667,0.31999999999999995,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
